date,Bottom quintile,Top quintile,Total,HICP,Country,Bottom quartile,Top quartile
Jan-19,0.7471542359429415,0.9077466574205952,0.7754907003656268,0.5859375,PL,,
Feb-19,1.404175314695007,1.372085376410832,1.373287418018327,1.274509803921564,PL,,
Mar-19,1.803652265698462,1.809446239932024,1.790416566934863,1.666666666666661,PL,,
Apr-19,2.339895676375466,2.304254526636734,2.308604352594912,2.146341463414636,PL,,
May-19,2.647858234954229,2.356951679203339,2.500941966038071,2.23953261927945,PL,,
Jun-19,2.958516971929199,2.603804485925926,2.777713333723124,2.334630350194566,PL,,
Jul-19,3.460925816997575,2.835436679187817,3.16334353774287,2.534113060428855,PL,,
Aug-19,3.598810129523311,2.854363125697989,3.249881758159065,2.636718749999978,PL,,
Sep-19,3.458320611894381,2.710572881635269,3.094145455700509,2.434274586173313,PL,,
Oct-19,3.376651039050769,2.585592035627982,2.984027427902102,2.327837051406401,PL,,
Nov-19,3.560357492481776,2.798401719598936,3.1918043279232,2.424830261881672,PL,,
Dec-19,3.97875979427657,3.409804026210686,3.707448450509461,3.006789524733278,PL,,
Jan-20,4.96297924065943,4.075280118323415,4.575820128495327,3.786407766990307,PL,,
Feb-20,5.255238098300791,4.3358736944071,4.847475330515665,4.065827686350443,PL,,
Mar-20,5.396692053097269,4.112006736203357,4.8286592129676,3.857280617164904,PL,,
Apr-20,4.948614183873192,3.149674407511065,4.088534841188897,2.865329512893977,PL,,
May-20,4.543285594221029,2.758678778201118,3.675887591282633,3.428571428571425,PL,,
Jun-20,4.627400821101032,3.128656597865196,3.893862208163913,3.802281368821303,PL,,
Jul-20,4.054806479015351,2.87300463859375,3.471588951890901,3.707224334600756,PL,,
Aug-20,3.723861229682974,2.737843138353648,3.244028844838566,3.71075166508088,PL,,
Sep-20,3.77044708050284,2.962781793288367,3.386733614132881,3.802281368821303,PL,,
Oct-20,3.698253017678983,2.858775679952452,3.297572356633788,3.791469194312791,PL,,
Nov-20,3.623711446503909,2.759990085266563,3.203886254952267,3.693181818181834,PL,,
Dec-20,2.992886358721302,2.23429643653008,2.625539845808419,3.389830508474567,PL,,
Jan-21,3.416780505050411,2.610816090997418,3.041789741815678,3.648269410664162,PL,,
Feb-21,3.11059967609016,2.692602015041944,2.900796699967434,3.6279069767442,PL,,
Mar-21,3.405825352058752,3.555908481763281,3.487727714436106,4.363974001857018,PL,,
Apr-21,3.606189978870664,4.425168835956223,4.066559283462015,5.106778087279484,PL,,
May-21,4.019553163789817,4.906671625844961,4.498222629904926,4.604051565377532,PL,,
Jun-21,3.646401827034266,4.263002168673401,3.990480250245342,4.120879120879128,PL,,
Jul-21,4.264624119416475,5.07654122728869,4.674063729202027,4.674610449129246,PL,,
Aug-21,4.772618943229764,5.46725409010471,5.131528541210407,5.045871559633031,PL,,
Sep-21,5.238130040200941,5.859543967833567,5.582756340261993,5.586080586080588,PL,,
Oct-21,6.187024200513182,6.878673867360654,6.580151875817658,6.392694063926951,PL,,
Nov-21,7.290143328620877,7.924548719768286,7.67348706493616,7.397260273972606,PL,,
Dec-21,8.381793674790826,8.734982119643336,8.633468324896093,8.014571948998173,PL,,
Jan-22,9.23104556466319,9.34822707273126,9.323599598259685,8.664259927797847,PL,,
Feb-22,8.599040570101632,8.64682536517437,8.589565817218181,8.078994614003587,PL,,
Mar-22,10.47623347586808,10.74439392357959,10.64786314297621,10.23131672597866,PL,,
Apr-22,12.22425191580072,12.069767443538,12.17644913074378,11.39575971731448,PL,,
May-22,13.63913230864066,13.59732948682292,13.65316725832955,12.76408450704225,PL,,
Jun-22,14.90668731193209,15.1445098716084,15.07374542342986,14.24802110817942,PL,,
Jul-22,15.42388316409075,14.99335588367206,15.29141370517128,14.18563922942207,PL,,
Aug-22,16.84031258848795,15.68777361676471,16.34319795235623,14.75982532751092,PL,,
Sep-22,18.37400375900031,16.7859138645591,17.65029565167479,15.69817866435386,PL,,
Oct-22,19.08977734185571,17.40957196985283,18.33987152855845,16.39484978540773,PL,,
Nov-22,18.61606378303503,16.93730353141176,17.86701008015463,16.07142857142858,PL,,
Dec-22,17.67317358944863,16.29978149601989,17.02219610837316,15.34569983136596,PL,,
Jan-23,18.35267565678526,16.93477220323738,17.71194534690477,15.86378737541527,PL,,
Feb-23,20.05328145133112,18.35887459001204,19.39663992925388,17.19269102990033,PL,,
Mar-23,18.67412532497992,16.36300229263757,17.64915689167666,15.1735270379338,PL,,
Apr-23,16.82530137106938,14.89180971911388,15.95889214639116,14.03647898493261,PL,,
May-23,15.36880123679017,13.22126479451263,14.39447017838694,12.49024199843871,PL,,
