Country,date,coicop,value,diff
PL,Jul-23,Housing (rentals and repairs),0.1880462635395347,1.925255053172254
PL,Jul-23,Other,-1.081438279011711,1.925255053172254
PL,Jul-23,Transport,0.3703975962956622,1.925255053172254
PL,Jul-23,"Water, electricity, gas and other fuels",1.121734270092693,1.925255053172254
PL,Aug-23,"Alcoholic beverages, tobacco and narcotics",-0.0170871166656123,1.171664425740701
PL,Aug-23,Clothing and footwear,-0.2005644890900648,1.171664425740701
PL,Aug-23,Food and non-alcoholic beverages,1.260007775505835,1.171664425740701
PL,Aug-23,Housing (rentals and repairs),0.1682635969396618,1.171664425740701
PL,Aug-23,Other,-0.9699123128246424,1.171664425740701
PL,Aug-23,Transport,0.0320392704418179,1.171664425740701
PL,Aug-23,"Water, electricity, gas and other fuels",0.8989177014337105,1.171664425740701
PL,Sep-23,"Alcoholic beverages, tobacco and narcotics",-0.010631373550393,0.7686582940928588
PL,Sep-23,Clothing and footwear,-0.133476953911365,0.7686582940928588
PL,Sep-23,Food and non-alcoholic beverages,1.042294659153607,0.7686582940928588
PL,Sep-23,Housing (rentals and repairs),0.1518390497661191,0.7686582940928588
PL,Sep-23,Other,-0.983156901498039,0.7686582940928588
PL,Sep-23,Transport,0.0562932216524407,0.7686582940928588
PL,Sep-23,"Water, electricity, gas and other fuels",0.6454965924804876,0.7686582940928588
PL,Oct-23,"Alcoholic beverages, tobacco and narcotics",-0.0057283546386892,0.789375002758451
PL,Oct-23,Clothing and footwear,-0.1361214915426651,0.789375002758451
PL,Oct-23,Food and non-alcoholic beverages,0.8198241254192159,0.789375002758451
PL,Oct-23,Housing (rentals and repairs),0.148046832327797,0.789375002758451
PL,Oct-23,Other,-0.885500896932088,0.789375002758451
PL,Oct-23,Transport,0.3202748143299289,0.789375002758451
PL,Oct-23,"Water, electricity, gas and other fuels",0.5285799737949519,0.789375002758451
PL,Nov-23,"Alcoholic beverages, tobacco and narcotics",-0.0027351508399199,0.6143565054099858
PL,Nov-23,Clothing and footwear,-0.1476933654652955,0.6143565054099858
PL,Nov-23,Food and non-alcoholic beverages,0.7851550209036587,0.6143565054099858
PL,Nov-23,Housing (rentals and repairs),0.1446088558881846,0.6143565054099858
PL,Nov-23,Other,-0.7175188894732522,0.6143565054099858
PL,Nov-23,Transport,0.0396389566630078,0.6143565054099858
PL,Nov-23,"Water, electricity, gas and other fuels",0.5129010777336045,0.6143565054099858
PL,Dec-23,"Alcoholic beverages, tobacco and narcotics",-0.000738704283757,0.7551931404201895
PL,Dec-23,Clothing and footwear,-0.0975659775805877,0.7551931404201895
PL,Dec-23,Food and non-alcoholic beverages,0.6649116743225789,0.7551931404201895
PL,Dec-23,Housing (rentals and repairs),0.1284471363318626,0.7551931404201895
PL,Dec-23,Other,-0.6966442479134968,0.7551931404201895
PL,Dec-23,Transport,0.0707611973735792,0.7551931404201895
PL,Dec-23,"Water, electricity, gas and other fuels",0.6860220621700075,0.7551931404201895
RO,Jan-19,"Alcoholic beverages, tobacco and narcotics",-0.182387962555897,0.5910776722895283
RO,Jan-19,Clothing and footwear,-0.1222916198032666,0.5910776722895283
RO,Jan-19,Food and non-alcoholic beverages,0.8563897492068252,0.5910776722895283
RO,Jan-19,Housing (rentals and repairs),0.0213274594516267,0.5910776722895283
RO,Jan-19,Other,-0.3172905245064842,0.5910776722895283
RO,Jan-19,Transport,0.04409900300867,0.5910776722895283
RO,Jan-19,"Water, electricity, gas and other fuels",0.2912315674880561,0.5910776722895283
RO,Feb-19,"Alcoholic beverages, tobacco and narcotics",-0.1989242753028017,0.4866219797526741
RO,Feb-19,Clothing and footwear,-0.1218371724595668,0.4866219797526741
RO,Feb-19,Food and non-alcoholic beverages,1.039722757749165,0.4866219797526741
RO,Feb-19,Housing (rentals and repairs),0.0221552328482763,0.4866219797526741
RO,Feb-19,Other,-0.3275687615139991,0.4866219797526741
RO,Feb-19,Transport,-0.1883227293539411,0.4866219797526741
RO,Feb-19,"Water, electricity, gas and other fuels",0.2613969277855435,0.4866219797526741
RO,Mar-19,"Alcoholic beverages, tobacco and narcotics",-0.2426026548948676,0.3906178259588939
RO,Mar-19,Clothing and footwear,-0.1184012422766567,0.3906178259588939
RO,Mar-19,Food and non-alcoholic beverages,1.043468127233458,0.3906178259588939
RO,Mar-19,Housing (rentals and repairs),0.0247612694950462,0.3906178259588939
RO,Mar-19,Other,-0.2905495730169982,0.3906178259588939
RO,Mar-19,Transport,-0.2849083391092698,0.3906178259588939
RO,Mar-19,"Water, electricity, gas and other fuels",0.2588502385281825,0.3906178259588939
RO,Apr-19,"Alcoholic beverages, tobacco and narcotics",-0.1880932367447089,0.4394969733275467
RO,Apr-19,Clothing and footwear,-0.1238739293632914,0.4394969733275467
RO,Apr-19,Food and non-alcoholic beverages,1.159506327912356,0.4394969733275467
RO,Apr-19,Housing (rentals and repairs),0.0264606536737707,0.4394969733275467
RO,Apr-19,Other,-0.3332937489336014,0.4394969733275467
RO,Apr-19,Transport,-0.3081543631689856,0.4394969733275467
RO,Apr-19,"Water, electricity, gas and other fuels",0.2069452699520066,0.4394969733275467
RO,May-19,"Alcoholic beverages, tobacco and narcotics",-0.153601177910352,0.56954585117583
RO,May-19,Clothing and footwear,-0.1225121115444961,0.56954585117583
RO,May-19,Food and non-alcoholic beverages,1.199996478661553,0.56954585117583
RO,May-19,Housing (rentals and repairs),0.0272298587224269,0.56954585117583
RO,May-19,Other,-0.3728957020052218,0.56954585117583
RO,May-19,Transport,-0.2072268210669652,0.56954585117583
RO,May-19,"Water, electricity, gas and other fuels",0.1985553263188857,0.56954585117583
RO,Jun-19,"Alcoholic beverages, tobacco and narcotics",-0.1534366249821724,0.6765116139131289
RO,Jun-19,Clothing and footwear,-0.1216807412328404,0.6765116139131289
RO,Jun-19,Food and non-alcoholic beverages,1.095247250644058,0.6765116139131289
RO,Jun-19,Housing (rentals and repairs),0.0252656020797229,0.6765116139131289
RO,Jun-19,Other,-0.357454009843888,0.6765116139131289
RO,Jun-19,Transport,-0.0116646396260888,0.6765116139131289
RO,Jun-19,"Water, electricity, gas and other fuels",0.2002347768743402,0.6765116139131289
RO,Jul-19,"Alcoholic beverages, tobacco and narcotics",-0.1930208913611607,0.6298760557290288
RO,Jul-19,Clothing and footwear,-0.1232473506260553,0.6298760557290288
RO,Jul-19,Food and non-alcoholic beverages,1.106605628235385,0.6298760557290288
RO,Jul-19,Housing (rentals and repairs),0.0208104715803603,0.6298760557290288
RO,Jul-19,Other,-0.3427807482541461,0.6298760557290288
RO,Jul-19,Transport,-0.0579100379698203,0.6298760557290288
RO,Jul-19,"Water, electricity, gas and other fuels",0.2194189841244647,0.6298760557290288
RO,Aug-19,"Alcoholic beverages, tobacco and narcotics",-0.2317754647775,0.4476196670206187
RO,Aug-19,Clothing and footwear,-0.1255196228272424,0.4476196670206187
RO,Aug-19,Food and non-alcoholic beverages,1.062411891557305,0.4476196670206187
RO,Aug-19,Housing (rentals and repairs),0.0210722300797802,0.4476196670206187
RO,Aug-19,Other,-0.32928928248061,0.4476196670206187
RO,Aug-19,Transport,-0.0634238033767166,0.4476196670206187
RO,Aug-19,"Water, electricity, gas and other fuels",0.1141437188456037,0.4476196670206187
RO,Sep-19,"Alcoholic beverages, tobacco and narcotics",-0.2317956540111029,0.2395310863012061
RO,Sep-19,Clothing and footwear,-0.1271133732558691,0.2395310863012061
RO,Sep-19,Food and non-alcoholic beverages,0.7979426622998895,0.2395310863012061
RO,Sep-19,Housing (rentals and repairs),0.0175329336556643,0.2395310863012061
RO,Sep-19,Other,-0.3283142655376348,0.2395310863012061
RO,Sep-19,Transport,0.0164167928043322,0.2395310863012061
RO,Sep-19,"Water, electricity, gas and other fuels",0.0948619903459252,0.2395310863012061
RO,Oct-19,"Alcoholic beverages, tobacco and narcotics",-0.2318715063309594,0.2421427872167201
RO,Oct-19,Clothing and footwear,-0.1323741878806352,0.2421427872167201
RO,Oct-19,Food and non-alcoholic beverages,0.7942080310287042,0.2421427872167201
RO,Oct-19,Housing (rentals and repairs),0.0149320210185235,0.2421427872167201
RO,Oct-19,Other,-0.3622922405646345,0.2421427872167201
RO,Oct-19,Transport,0.0972226339805648,0.2421427872167201
RO,Oct-19,"Water, electricity, gas and other fuels",0.062318035965157,0.2421427872167201
RO,Nov-19,"Alcoholic beverages, tobacco and narcotics",-0.2319584507093526,0.131703690625764
RO,Nov-19,Clothing and footwear,-0.1244615543745808,0.131703690625764
RO,Nov-19,Food and non-alcoholic beverages,0.9512961368878324,0.131703690625764
RO,Nov-19,Housing (rentals and repairs),0.0163433508719909,0.131703690625764
RO,Nov-19,Other,-0.3805925600900133,0.131703690625764
RO,Nov-19,Transport,-0.1187612166483934,0.131703690625764
RO,Nov-19,"Water, electricity, gas and other fuels",0.0198379846882807,0.131703690625764
RO,Dec-19,"Alcoholic beverages, tobacco and narcotics",-0.2138986396696008,-0.0751653797004525
RO,Dec-19,Clothing and footwear,-0.1228730068451167,-0.0751653797004525
RO,Dec-19,Food and non-alcoholic beverages,0.9704629510685115,-0.0751653797004525
RO,Dec-19,Housing (rentals and repairs),0.0154091468727082,-0.0751653797004525
RO,Dec-19,Other,-0.3772558795116879,-0.0751653797004525
RO,Dec-19,Transport,-0.3738094241325888,-0.0751653797004525
RO,Dec-19,"Water, electricity, gas and other fuels",0.0267994725173212,-0.0751653797004525
RO,Jan-20,"Alcoholic beverages, tobacco and narcotics",-0.2028712694375733,-0.0356228140326035
RO,Jan-20,Clothing and footwear,-0.1234628049033405,-0.0356228140326035
RO,Jan-20,Food and non-alcoholic beverages,0.8635963169288987,-0.0356228140326035
RO,Jan-20,Housing (rentals and repairs),0.0164994879025848,-0.0356228140326035
RO,Jan-20,Other,-0.407854659980214,-0.0356228140326035
RO,Jan-20,Transport,-0.2096987061816597,-0.0356228140326035
RO,Jan-20,"Water, electricity, gas and other fuels",0.0281688216387015,-0.0356228140326035
RO,Feb-20,"Alcoholic beverages, tobacco and narcotics",-0.1976175974702427,0.0959692668219629
RO,Feb-20,Clothing and footwear,-0.117372445145762,0.0959692668219629
RO,Feb-20,Food and non-alcoholic beverages,0.6842428679500494,0.0959692668219629
RO,Feb-20,Housing (rentals and repairs),0.0166932231287279,0.0959692668219629
RO,Feb-20,Other,-0.4187617992803367,0.0959692668219629
RO,Feb-20,Transport,0.1113858562479538,0.0959692668219629
RO,Feb-20,"Water, electricity, gas and other fuels",0.0173991613915734,0.0959692668219629
RO,Mar-20,"Alcoholic beverages, tobacco and narcotics",-0.2099994417495927,0.6104496947928908
RO,Mar-20,Clothing and footwear,-0.1127721064734802,0.6104496947928908
RO,Mar-20,Food and non-alcoholic beverages,0.8942105381963926,0.6104496947928908
RO,Mar-20,Housing (rentals and repairs),0.0155898574143898,0.6104496947928908
RO,Mar-20,Other,-0.449955007549135,0.6104496947928908
RO,Mar-20,Transport,0.4556684028751813,0.6104496947928908
RO,Mar-20,"Water, electricity, gas and other fuels",0.0177074520791359,0.6104496947928908
RO,Apr-20,"Alcoholic beverages, tobacco and narcotics",-0.2044472710480069,1.137290861595837
RO,Apr-20,Clothing and footwear,-0.1045705200410787,1.137290861595837
RO,Apr-20,Food and non-alcoholic beverages,1.030314200952674,1.137290861595837
RO,Apr-20,Housing (rentals and repairs),0.0142220279136515,1.137290861595837
RO,Apr-20,Other,-0.3893368420993312,1.137290861595837
RO,Apr-20,Transport,0.7895902426636391,1.137290861595837
RO,Apr-20,"Water, electricity, gas and other fuels",0.0015190232542874,1.137290861595837
RO,May-20,"Alcoholic beverages, tobacco and narcotics",-0.2044928296398561,1.224359984029304
RO,May-20,Clothing and footwear,-0.1030281549037759,1.224359984029304
RO,May-20,Food and non-alcoholic beverages,0.8997880582178407,1.224359984029304
RO,May-20,Housing (rentals and repairs),0.0133905112166314,1.224359984029304
RO,May-20,Other,-0.3656988150403401,1.224359984029304
RO,May-20,Transport,0.9710274001992576,1.224359984029304
RO,May-20,"Water, electricity, gas and other fuels",0.0133738139795477,1.224359984029304
RO,Jun-20,"Alcoholic beverages, tobacco and narcotics",-0.2045244269836347,1.008413791850824
RO,Jun-20,Clothing and footwear,-0.1120981418899931,1.008413791850824
RO,Jun-20,Food and non-alcoholic beverages,0.9503221731410468,1.008413791850824
RO,Jun-20,Housing (rentals and repairs),0.0172717130055347,1.008413791850824
RO,Jun-20,Other,-0.4210842147741871,1.008413791850824
RO,Jun-20,Transport,0.7732745713192195,1.008413791850824
RO,Jun-20,"Water, electricity, gas and other fuels",0.0052521180328368,1.008413791850824
RO,Jul-20,"Alcoholic beverages, tobacco and narcotics",-0.2198747860257929,0.9638721404364916
RO,Jul-20,Clothing and footwear,-0.1152074432516458,0.9638721404364916
RO,Jul-20,Food and non-alcoholic beverages,1.023866875184452,0.9638721404364916
RO,Jul-20,Housing (rentals and repairs),0.0202835261074635,0.9638721404364916
RO,Jul-20,Other,-0.4284785134225851,0.9638721404364916
RO,Jul-20,Transport,0.6893182596664906,0.9638721404364916
RO,Jul-20,"Water, electricity, gas and other fuels",-0.0060357778218891,0.9638721404364916
RO,Aug-20,"Alcoholic beverages, tobacco and narcotics",-0.1912348665149297,0.9513373222346956
RO,Aug-20,Clothing and footwear,-0.1137334496149534,0.9513373222346956
RO,Aug-20,Food and non-alcoholic beverages,0.9957243355532978,0.9513373222346956
RO,Aug-20,Housing (rentals and repairs),0.0201601585539284,0.9513373222346956
RO,Aug-20,Other,-0.4278676647275416,0.9513373222346956
RO,Aug-20,Transport,0.6756201257380321,0.9513373222346956
RO,Aug-20,"Water, electricity, gas and other fuels",-0.0073313167531369,0.9513373222346956
RO,Sep-20,"Alcoholic beverages, tobacco and narcotics",-0.191384742965393,0.9445954050711975
RO,Sep-20,Clothing and footwear,-0.1080603131960479,0.9445954050711975
RO,Sep-20,Food and non-alcoholic beverages,0.8904043192187934,0.9445954050711975
RO,Sep-20,Housing (rentals and repairs),0.0203512042393801,0.9445954050711975
RO,Sep-20,Other,-0.4283595835056747,0.9445954050711975
RO,Sep-20,Transport,0.7607812397187262,0.9445954050711975
RO,Sep-20,"Water, electricity, gas and other fuels",0.0008632815614123,0.9445954050711975
RO,Oct-20,"Alcoholic beverages, tobacco and narcotics",-0.1912303042413398,0.7911307522344395
RO,Oct-20,Clothing and footwear,-0.100911133315913,0.7911307522344395
RO,Oct-20,Food and non-alcoholic beverages,0.7487283803543003,0.7911307522344395
RO,Oct-20,Housing (rentals and repairs),0.0216920231365483,0.7911307522344395
RO,Oct-20,Other,-0.3772800475183243,0.7911307522344395
RO,Oct-20,Transport,0.7130094811666027,0.7911307522344395
RO,Oct-20,"Water, electricity, gas and other fuels",-0.0228776473474338,0.7911307522344395
RO,Nov-20,"Alcoholic beverages, tobacco and narcotics",-0.2022507661174174,0.7161620611270938
RO,Nov-20,Clothing and footwear,-0.1025867104572861,0.7161620611270938
RO,Nov-20,Food and non-alcoholic beverages,0.6403784078576875,0.7161620611270938
RO,Nov-20,Housing (rentals and repairs),0.020518929169114,0.7161620611270938
RO,Nov-20,Other,-0.3625168155438349,0.7161620611270938
RO,Nov-20,Transport,0.7257035932926952,0.7161620611270938
RO,Nov-20,"Water, electricity, gas and other fuels",-0.0030845770738641,0.7161620611270938
RO,Dec-20,"Alcoholic beverages, tobacco and narcotics",-0.2163112542271657,0.3644636494644353
RO,Dec-20,Clothing and footwear,-0.1033961866186969,0.3644636494644353
RO,Dec-20,Food and non-alcoholic beverages,0.5130483636857786,0.3644636494644353
RO,Dec-20,Housing (rentals and repairs),0.0200594400153168,0.3644636494644353
RO,Dec-20,Other,-0.3600472680652365,0.3644636494644353
RO,Dec-20,Transport,0.5458257934176001,0.3644636494644353
RO,Dec-20,"Water, electricity, gas and other fuels",-0.0347152387431619,0.3644636494644353
RO,Jan-21,"Alcoholic beverages, tobacco and narcotics",-0.1819829292647544,0.4309935683599861
RO,Jan-21,Clothing and footwear,-0.1066709112613425,0.4309935683599861
RO,Jan-21,Food and non-alcoholic beverages,0.4273276665921835,0.4309935683599861
RO,Jan-21,Housing (rentals and repairs),0.0185179923578536,0.4309935683599861
RO,Jan-21,Other,-0.3046494912227951,0.4309935683599861
RO,Jan-21,Transport,0.3015181976546286,0.4309935683599861
RO,Jan-21,"Water, electricity, gas and other fuels",0.2769330435042133,0.4309935683599861
RO,Feb-21,"Alcoholic beverages, tobacco and narcotics",-0.1745501935299581,0.0925856079061224
RO,Feb-21,Clothing and footwear,-0.1115976689294428,0.0925856079061224
RO,Feb-21,Food and non-alcoholic beverages,0.3800566612442003,0.0925856079061224
RO,Feb-21,Housing (rentals and repairs),0.0168657572010447,0.0925856079061224
RO,Feb-21,Other,-0.2935855858839856,0.0925856079061224
RO,Feb-21,Transport,-0.0029845383752881,0.0925856079061224
RO,Feb-21,"Water, electricity, gas and other fuels",0.2783811761795529,0.0925856079061224
RO,Mar-21,"Alcoholic beverages, tobacco and narcotics",-0.1258109040704387,-0.509712125877329
RO,Mar-21,Clothing and footwear,-0.1130242793501676,-0.509712125877329
RO,Mar-21,Food and non-alcoholic beverages,0.1367218683422155,-0.509712125877329
RO,Mar-21,Housing (rentals and repairs),0.016316604009912,-0.509712125877329
RO,Mar-21,Other,-0.2643578169562822,-0.509712125877329
RO,Mar-21,Transport,-0.431922268271223,-0.509712125877329
RO,Mar-21,"Water, electricity, gas and other fuels",0.2723646704186557,-0.509712125877329
RO,Apr-21,"Alcoholic beverages, tobacco and narcotics",-0.1785525199383346,-1.120470322383975
RO,Apr-21,Clothing and footwear,-0.1154888964248459,-1.120470322383975
RO,Apr-21,Food and non-alcoholic beverages,-0.0611267249623818,-1.120470322383975
RO,Apr-21,Housing (rentals and repairs),0.0204853446477063,-1.120470322383975
RO,Apr-21,Other,-0.325084999984991,-1.120470322383975
RO,Apr-21,Transport,-0.7353619428163216,-1.120470322383975
RO,Apr-21,"Water, electricity, gas and other fuels",0.2746594170951938,-1.120470322383975
RO,May-21,"Alcoholic beverages, tobacco and narcotics",-0.1812746700193499,-1.209928933093249
RO,May-21,Clothing and footwear,-0.1233556320335741,-1.209928933093249
RO,May-21,Food and non-alcoholic beverages,0.1121464561787043,-1.209928933093249
RO,May-21,Housing (rentals and repairs),0.0220969256098361,-1.209928933093249
RO,May-21,Other,-0.3184226615439764,-1.209928933093249
RO,May-21,Transport,-0.984697022891864,-1.209928933093249
RO,May-21,"Water, electricity, gas and other fuels",0.263577671606975,-1.209928933093249
RO,Jun-21,"Alcoholic beverages, tobacco and narcotics",-0.1811376160187626,-1.02920363891463
RO,Jun-21,Clothing and footwear,-0.1161449417522935,-1.02920363891463
RO,Jun-21,Food and non-alcoholic beverages,0.2563510926213108,-1.02920363891463
RO,Jun-21,Housing (rentals and repairs),0.0194578226672143,-1.02920363891463
RO,Jun-21,Other,-0.3007021109810515,-1.02920363891463
RO,Jun-21,Transport,-0.9795573962699402,-1.02920363891463
RO,Jun-21,"Water, electricity, gas and other fuels",0.2725295108188923,-1.02920363891463
RO,Jul-21,"Alcoholic beverages, tobacco and narcotics",-0.1265600760492031,-0.5523256484109602
RO,Jul-21,Clothing and footwear,-0.1140883444432413,-0.5523256484109602
RO,Jul-21,Food and non-alcoholic beverages,0.2940190512168219,-0.5523256484109602
RO,Jul-21,Housing (rentals and repairs),0.0181825435280208,-0.5523256484109602
RO,Jul-21,Other,-0.3108918203645918,-0.5523256484109602
RO,Jul-21,Transport,-0.9975351114525464,-0.5523256484109602
RO,Jul-21,"Water, electricity, gas and other fuels",0.6845481091537806,-0.5523256484109602
RO,Aug-21,"Alcoholic beverages, tobacco and narcotics",-0.135637120904287,-0.523578655090474
RO,Aug-21,Clothing and footwear,-0.1179510064926966,-0.523578655090474
RO,Aug-21,Food and non-alcoholic beverages,0.3710288782351452,-0.523578655090474
RO,Aug-21,Housing (rentals and repairs),0.0168351872397457,-0.523578655090474
RO,Aug-21,Other,-0.3351794110872147,-0.523578655090474
RO,Aug-21,Transport,-1.029335126249498,-0.523578655090474
RO,Aug-21,"Water, electricity, gas and other fuels",0.7066599441683312,-0.523578655090474
RO,Sep-21,"Alcoholic beverages, tobacco and narcotics",-0.1826960870412151,-0.560929395803945
RO,Sep-21,Clothing and footwear,-0.1249826787354177,-0.560929395803945
RO,Sep-21,Food and non-alcoholic beverages,0.72187736493873,-0.560929395803945
RO,Sep-21,Housing (rentals and repairs),0.0225994794242871,-0.560929395803945
RO,Sep-21,Other,-0.5040580343955955,-0.560929395803945
RO,Sep-21,Transport,-1.223308425219165,-0.560929395803945
RO,Sep-21,"Water, electricity, gas and other fuels",0.7296389852244339,-0.560929395803945
RO,Oct-21,"Alcoholic beverages, tobacco and narcotics",-0.182597906120109,-0.0724259962590654
RO,Oct-21,Clothing and footwear,-0.1237691863917375,-0.0724259962590654
RO,Oct-21,Food and non-alcoholic beverages,0.9253528983223508,-0.0724259962590654
RO,Oct-21,Housing (rentals and repairs),0.0238592275325233,-0.0724259962590654
RO,Oct-21,Other,-0.5462785718373245,-0.0724259962590654
RO,Oct-21,Transport,-1.404527166263849,-0.0724259962590654
RO,Oct-21,"Water, electricity, gas and other fuels",1.235534708499081,-0.0724259962590654
RO,Nov-21,"Alcoholic beverages, tobacco and narcotics",-0.1715266487469386,-0.0388299917423378
RO,Nov-21,Clothing and footwear,-0.1340768892150315,-0.0388299917423378
RO,Nov-21,Food and non-alcoholic beverages,1.105619577737446,-0.0388299917423378
RO,Nov-21,Housing (rentals and repairs),0.0241085074224789,-0.0388299917423378
RO,Nov-21,Other,-0.5531335903240242,-0.0388299917423378
RO,Nov-21,Transport,-1.410313687658511,-0.0388299917423378
RO,Nov-21,"Water, electricity, gas and other fuels",1.100492739042245,-0.0388299917423378
RO,Dec-21,"Alcoholic beverages, tobacco and narcotics",-0.1493188590141636,0.5795082132969229
RO,Dec-21,Clothing and footwear,-0.1421533702848177,0.5795082132969229
RO,Dec-21,Food and non-alcoholic beverages,1.220160868909674,0.5795082132969229
RO,Dec-21,Housing (rentals and repairs),0.0247495282341159,0.5795082132969229
RO,Dec-21,Other,-0.5885498374246632,0.5795082132969229
RO,Dec-21,Transport,-1.074536150107058,0.5795082132969229
RO,Dec-21,"Water, electricity, gas and other fuels",1.289156032983833,0.5795082132969229
RO,Jan-22,"Alcoholic beverages, tobacco and narcotics",-0.1732441493295348,0.1337521888884012
RO,Jan-22,Clothing and footwear,-0.1491151958730336,0.1337521888884012
RO,Jan-22,Food and non-alcoholic beverages,1.32321856898083,0.1337521888884012
RO,Jan-22,Housing (rentals and repairs),0.0275084912335512,0.1337521888884012
RO,Jan-22,Other,-0.710117625155058,0.1337521888884012
RO,Jan-22,Transport,-1.225335637885542,0.1337521888884012
RO,Jan-22,"Water, electricity, gas and other fuels",1.040837736917186,0.1337521888884012
RO,Feb-22,"Alcoholic beverages, tobacco and narcotics",-0.1870523543065558,-0.1075045373984622
RO,Feb-22,Clothing and footwear,-0.1605773107163218,-0.1075045373984622
RO,Feb-22,Food and non-alcoholic beverages,1.652992034194078,-0.1075045373984622
RO,Feb-22,Housing (rentals and repairs),0.0280805633700161,-0.1075045373984622
RO,Feb-22,Other,-0.8016106267541006,-0.1075045373984622
RO,Feb-22,Transport,-1.381190758838817,-0.1075045373984622
RO,Feb-22,"Water, electricity, gas and other fuels",0.7418539156532411,-0.1075045373984622
RO,Mar-22,"Alcoholic beverages, tobacco and narcotics",-0.1799771101629351,-0.1026377782025119
RO,Mar-22,Clothing and footwear,-0.1811034347922902,-0.1026377782025119
RO,Mar-22,Food and non-alcoholic beverages,2.098706384328882,-0.1026377782025119
RO,Mar-22,Housing (rentals and repairs),0.0297588225882421,-0.1026377782025119
RO,Mar-22,Other,-0.8356197294678905,-0.1026377782025119
RO,Mar-22,Transport,-1.829950196758389,-0.1026377782025119
RO,Mar-22,"Water, electricity, gas and other fuels",0.7955474860618653,-0.1026377782025119
RO,Apr-22,"Alcoholic beverages, tobacco and narcotics",-0.1508627245225397,1.36646857549173
RO,Apr-22,Clothing and footwear,-0.2079232294158157,1.36646857549173
RO,Apr-22,Food and non-alcoholic beverages,2.569485447927325,1.36646857549173
RO,Apr-22,Housing (rentals and repairs),0.0296764500196742,1.36646857549173
RO,Apr-22,Other,-0.8637089652798858,1.36646857549173
RO,Apr-22,Transport,-1.881825803638289,1.36646857549173
RO,Apr-22,"Water, electricity, gas and other fuels",1.871627400401257,1.36646857549173
RO,May-22,"Alcoholic beverages, tobacco and narcotics",-0.1753453409837032,1.253504418336618
RO,May-22,Clothing and footwear,-0.2209517531229882,1.253504418336618
RO,May-22,Food and non-alcoholic beverages,2.673580218450925,1.253504418336618
RO,May-22,Housing (rentals and repairs),0.0329676634436832,1.253504418336618
RO,May-22,Other,-0.8815508542304461,1.253504418336618
RO,May-22,Transport,-2.077733159586706,1.253504418336618
RO,May-22,"Water, electricity, gas and other fuels",1.90253764436586,1.253504418336618
RO,Jun-22,"Alcoholic beverages, tobacco and narcotics",-0.1747603266287626,1.054891963702328
RO,Jun-22,Clothing and footwear,-0.232738164968364,1.054891963702328
RO,Jun-22,Food and non-alcoholic beverages,2.703385214824439,1.054891963702328
RO,Jun-22,Housing (rentals and repairs),0.0366409824052137,1.054891963702328
RO,Jun-22,Other,-0.9000336994341971,1.054891963702328
RO,Jun-22,Transport,-2.282978004095983,1.054891963702328
RO,Jun-22,"Water, electricity, gas and other fuels",1.905375961599985,1.054891963702328
RO,Jul-22,"Alcoholic beverages, tobacco and narcotics",-0.1746186852892342,1.493929460244683
RO,Jul-22,Clothing and footwear,-0.2429103779057463,1.493929460244683
RO,Jul-22,Food and non-alcoholic beverages,2.961854620760681,1.493929460244683
RO,Jul-22,Housing (rentals and repairs),0.0398960517785106,1.493929460244683
RO,Jul-22,Other,-0.9566430834751016,1.493929460244683
RO,Jul-22,Transport,-1.880424171789008,1.493929460244683
RO,Jul-22,"Water, electricity, gas and other fuels",1.74677510616458,1.493929460244683
RO,Aug-22,"Alcoholic beverages, tobacco and narcotics",-0.1548841059275385,2.227153040546517
RO,Aug-22,Clothing and footwear,-0.246400471411366,2.227153040546517
RO,Aug-22,Food and non-alcoholic beverages,3.382722750384987,2.227153040546517
RO,Aug-22,Housing (rentals and repairs),0.0400134173993864,2.227153040546517
RO,Aug-22,Other,-0.9597696639283466,2.227153040546517
RO,Aug-22,Transport,-1.594247954270903,2.227153040546517
RO,Aug-22,"Water, electricity, gas and other fuels",1.75971906830029,2.227153040546517
RO,Sep-22,"Alcoholic beverages, tobacco and narcotics",-0.1361155905598597,3.046331708718997
RO,Sep-22,Clothing and footwear,-0.2728633055865299,3.046331708718997
RO,Sep-22,Food and non-alcoholic beverages,3.518006181847194,3.046331708718997
RO,Sep-22,Housing (rentals and repairs),0.0451563748348239,3.046331708718997
RO,Sep-22,Other,-0.8645343065417604,3.046331708718997
RO,Sep-22,Transport,-1.257189490505152,3.046331708718997
RO,Sep-22,"Water, electricity, gas and other fuels",2.013871845230284,3.046331708718997
RO,Oct-22,"Alcoholic beverages, tobacco and narcotics",-0.1762826938918401,2.814827471583834
RO,Oct-22,Clothing and footwear,-0.3194955501825037,2.814827471583834
RO,Oct-22,Food and non-alcoholic beverages,3.790768539875457,2.814827471583834
RO,Oct-22,Housing (rentals and repairs),0.0462682751660427,2.814827471583834
RO,Oct-22,Other,-0.9319705284080548,2.814827471583834
RO,Oct-22,Transport,-1.036680893698722,2.814827471583834
RO,Oct-22,"Water, electricity, gas and other fuels",1.442220322723452,2.814827471583834
RO,Nov-22,"Alcoholic beverages, tobacco and narcotics",-0.1757493921330115,2.720483192457575
RO,Nov-22,Clothing and footwear,-0.3417641011442318,2.720483192457575
RO,Nov-22,Food and non-alcoholic beverages,3.937019942930401,2.720483192457575
RO,Nov-22,Housing (rentals and repairs),0.0567288253783739,2.720483192457575
